TransactionID,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
3376526,-10.0,144631.0,,,0.0,0.0,,,,,100.0,NotFound,19.0,,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,chrome 65.0,,,,F,F,T,F,desktop,
3376530,-5.0,134163.0,0.0,0.0,6.0,-26.0,,,0.0,0.0,100.0,NotFound,19.0,,Found,Found,225.0,15.0,266.0,563.0,,,,,,,,Found,Found,,chrome 65.0 for android,,,,F,F,T,F,mobile,LG-M700 Build/NMF26X
3376534,0.0,1813.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,312.0,597.0,,,,,,,,Found,Found,Android 7.0,chrome 64.0 for android,24.0,1280x720,match_status:2,T,F,T,T,mobile,SM-J727VPP Build/NRD90M
3376537,-5.0,231146.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,548.0,161.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Trident/7.0
3376538,-5.0,166052.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,153.0,305.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3376539,0.0,275023.0,,,0.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,529.0,549.0,,,,,,,,New,NotFound,Android 7.1.1,chrome 65.0 for android,24.0,,match_status:2,T,F,T,T,mobile,SM-N950U Build/NMF26X
3376540,-5.0,571143.0,,,0.0,-5.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,290.0,638.0,,,,,,,,New,NotFound,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3376541,-5.0,160523.0,,,1.0,-10.0,,,,,100.0,NotFound,19.0,,New,NotFound,225.0,,176.0,595.0,,,,,,,,New,NotFound,,chrome 65.0 for android,,,,F,F,T,F,mobile,SM-A510M Build/NRD90M
3376542,-10.0,160093.0,,,13.0,-37.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,13.0,371.0,222.0,,,,,,,,New,NotFound,,ie 11.0 for desktop,,,,F,T,T,F,desktop,rv:11.0
3376551,-5.0,103788.0,,,0.0,0.0,,,0.0,0.0,96.66999816894531,NotFound,52.0,-480.0,New,NotFound,166.0,,542.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 64.0,24.0,1600x900,match_status:2,T,F,T,F,desktop,Windows
3376553,-5.0,296777.0,0.0,0.0,6.0,-13.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,218.0,15.0,410.0,,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3376561,-10.0,295220.0,,,0.0,0.0,,,,,100.0,NotFound,19.0,,New,NotFound,225.0,,266.0,305.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,T,F,mobile,
3376564,0.0,33215.0,,,0.0,0.0,,,,,100.0,NotFound,,-420.0,New,NotFound,166.0,,621.0,225.0,,,,,,,,New,NotFound,iOS 11.2.6,mobile safari generic,32.0,1334x750,match_status:1,T,F,T,T,mobile,iOS Device
3376570,-5.0,251840.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,176.0,,,,,,,,New,NotFound,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3376572,0.0,80721.0,,,0.0,0.0,,,0.0,0.0,97.62000274658205,NotFound,,-300.0,New,NotFound,166.0,12.0,390.0,549.0,,,,,,,,Found,Found,Mac OS X 10_13_3,safari generic,24.0,2880x1800,match_status:2,T,F,T,T,desktop,MacOS
3376574,-20.0,630358.0,,,0.0,0.0,,,,,100.0,NotFound,19.0,,Unknown,,225.0,20.0,427.0,563.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3376578,-55.0,240878.0,,,-5.0,-28.0,,,,,100.0,NotFound,19.0,,New,NotFound,225.0,15.0,266.0,563.0,,,,,,,,New,NotFound,,chrome 65.0 for android,,,,F,F,T,F,mobile,Redmi 4X Build/N2G47H
3376583,-5.0,241893.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,100.0,549.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,2112x1188,match_status:2,T,F,T,T,desktop,Windows
3376592,-5.0,388111.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,19.0,,Found,Found,225.0,,153.0,566.0,,,,,,,,Found,Found,,chrome 65.0 for android,,,,F,F,T,F,mobile,5056A Build/MMB29M
3376593,-5.0,294134.0,0.0,0.0,3.0,-13.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,218.0,15.0,410.0,,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3376600,-20.0,187698.0,,,0.0,0.0,,,,,100.0,NotFound,19.0,-300.0,Unknown,,166.0,15.0,100.0,549.0,,,,,,,,New,NotFound,iOS 11.2.6,mobile safari generic,32.0,2208x1242,match_status:1,T,F,F,T,mobile,iOS Device
3376613,-5.0,202622.0,,,0.0,0.0,,,,,100.0,NotFound,19.0,,New,NotFound,225.0,,153.0,325.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,F,desktop,Moto G (5) Plus Build/NPN25.137-82
3376617,-5.0,132320.0,,,0.0,0.0,,,,,100.0,NotFound,19.0,-300.0,New,NotFound,166.0,13.0,638.0,533.0,,,,,,,,New,NotFound,iOS 11.2.6,chrome 65.0 for ios,32.0,2048x1536,match_status:2,T,F,T,F,mobile,iOS Device
3376620,0.0,800204.0,,,0.0,0.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,,529.0,214.0,,,,,,,,New,NotFound,Mac OS X 10_13_3,chrome 65.0,24.0,3360x2100,match_status:2,T,F,T,T,desktop,MacOS
3376621,0.0,53824.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-360.0,Found,Found,166.0,,529.0,214.0,,,,,,,,Found,Found,Mac OS X 10_13_3,chrome 65.0,24.0,3360x2100,match_status:2,T,F,T,T,desktop,MacOS
3376622,0.0,83953.0,,,0.0,-1.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,312.0,600.0,,,,,,,,New,NotFound,Mac OS X 10_13_3,chrome 65.0,24.0,2560x1600,match_status:0,T,F,T,T,desktop,MacOS
3376628,-5.0,303513.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,469.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,
3376631,0.0,53319.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,15.0,390.0,549.0,,,,,,,,Found,Found,Linux,chrome 64.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,
3376632,-5.0,602236.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,19.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,Moto G (5) Plus Build/NPN25.137-82
3376646,-5.0,194308.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,19.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,Moto G (5) Plus Build/NPN25.137-82
3376652,0.0,123043.0,,,2.0,-1.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,161.0,107.0,,,,,,,,New,NotFound,iOS 9.3.5,mobile safari generic,32.0,1024x768,match_status:1,T,F,T,T,mobile,iOS Device
3376653,-5.0,297502.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,19.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,Moto G (5) Plus Build/NPN25.137-82
3376672,-5.0,260812.0,0.0,0.0,15.0,-33.0,,,0.0,0.0,100.0,NotFound,19.0,,Found,Found,225.0,15.0,417.0,595.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,F,mobile,Lenovo PB2-650Y Build/MRA58K
3376680,-5.0,101317.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,153.0,563.0,,,,,,,,New,NotFound,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3376692,-25.0,146971.0,,,0.0,0.0,,,,,100.0,NotFound,19.0,,Unknown,,225.0,,266.0,315.0,,,,,,,,New,NotFound,,safari generic,,,,F,F,F,F,desktop,
3376697,0.0,4003.0,0.0,0.0,1.0,-12.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,15.0,193.0,533.0,,,,,,,,Found,Found,Linux,chrome 65.0,24.0,2220x1080,match_status:2,T,F,T,T,desktop,
3376699,-25.0,70876.0,,,0.0,0.0,,,0.0,0.0,95.16000366210938,NotFound,19.0,,Unknown,,225.0,,266.0,315.0,,,,,,,,Found,Found,,safari generic,,,,F,F,F,F,desktop,
3376700,0.0,2650.0,0.0,0.0,1.0,-12.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,15.0,193.0,533.0,,,,,,,,Found,Found,Linux,chrome 65.0,24.0,2220x1080,match_status:2,T,F,T,T,desktop,
3376701,0.0,7789.0,,,0.0,0.0,,,,,100.0,NotFound,,-300.0,Found,NotFound,166.0,,216.0,161.0,,,,,,,,Found,NotFound,Mac OS X 10_13_3,safari generic,24.0,1280x800,match_status:2,T,F,T,T,desktop,MacOS
3376703,-10.0,276071.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,19.0,,Found,Found,225.0,,266.0,563.0,,,,,,,,Found,Found,,chrome 65.0 for android,,,,F,F,T,F,mobile,SM-G950F Build/NRD90M
3376704,-25.0,98677.0,,,0.0,0.0,,,0.0,0.0,95.16000366210938,NotFound,19.0,,Unknown,,225.0,,266.0,315.0,,,,,,,,Found,Found,,safari generic,,,,F,F,F,F,desktop,
3376706,-5.0,119110.0,,,0.0,-5.0,,,,,100.0,NotFound,19.0,,New,NotFound,225.0,20.0,484.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,F,mobile,ALCATEL ONE TOUCH 7047A Build/JDQ39
3376708,-5.0,242494.0,0.0,0.0,14.0,-33.0,,,0.0,0.0,100.0,NotFound,19.0,,Found,Found,225.0,15.0,417.0,595.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,F,mobile,Lenovo PB2-650Y Build/MRA58K
3376715,-5.0,300443.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3376721,-5.0,101602.0,,,11.0,-37.0,,,,,100.0,NotFound,52.0,,New,NotFound,166.0,13.0,371.0,222.0,,,,,,,,New,NotFound,,chrome 65.0,,,,F,F,T,F,desktop,
3376725,-10.0,58294.0,0.0,0.0,12.0,-37.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,166.0,13.0,371.0,222.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,
3376727,-5.0,154072.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,612.0,,,,,,,,New,NotFound,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3376728,-5.0,234634.0,0.0,0.0,-5.0,-15.0,,,0.0,0.0,100.0,NotFound,19.0,,Found,Found,225.0,15.0,417.0,612.0,,,,,,,,Found,Found,,chrome 65.0 for android,,,,F,F,T,F,mobile,HTC One_M8 Build/MRA58K
3376729,-5.0,304049.0,0.0,0.0,-13.0,-100.0,,,0.0,0.0,100.0,NotFound,19.0,,Found,Found,225.0,15.0,266.0,595.0,,,,,,,,Found,Found,,chrome 65.0 for android,,,,F,F,T,F,mobile,SM-G850M Build/LRX22G
3376732,-5.0,353490.0,,,1.0,0.0,,,,,100.0,NotFound,19.0,,New,NotFound,225.0,,484.0,223.0,,,,,,,,New,NotFound,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-T210
3376734,-20.0,618999.0,,,1.0,-6.0,,,,,100.0,NotFound,19.0,,Unknown,,225.0,,254.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3376747,-20.0,259672.0,,,-7.0,-33.0,,,,,100.0,NotFound,19.0,,Unknown,,225.0,13.0,266.0,595.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3376753,-10.0,319942.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,19.0,,Found,Found,225.0,,266.0,566.0,,,,,,,,Found,Found,,chrome 65.0 for android,,,,F,F,T,F,mobile,Blade V6 Plus Build/MRA58K
3376754,-100.0,418760.0,,,-8.0,-28.0,,,,,100.0,NotFound,19.0,,New,NotFound,225.0,15.0,567.0,507.0,,,,,,,,New,NotFound,,chrome 65.0 for android,,,,F,F,T,F,mobile,HUAWEI NXT-L09 Build/HUAWEINXT-L09
3376757,-40.0,375830.0,,,19.0,-32.0,,,,,100.0,NotFound,52.0,-420.0,New,NotFound,148.0,13.0,410.0,476.0,,,,,,,,New,NotFound,,ie 11.0 for desktop,,,,F,T,T,F,desktop,Trident/7.0
3376758,-5.0,100126.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,337.0,507.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,
3376766,-5.0,40924.0,0.0,0.0,1.0,-9.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,13.0,216.0,186.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
3376770,-45.0,415639.0,,,0.0,0.0,,,,,100.0,NotFound,19.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome 65.0 for android,,,,F,F,T,F,mobile,HUAWEI VNS-L23 Build/HUAWEIVNS-L23
3376775,-5.0,27356.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,19.0,-300.0,Found,Found,166.0,,542.0,277.0,,,,,,,,Found,Found,Mac OS X 10_10_5,safari generic,24.0,1360x768,match_status:2,T,T,F,T,desktop,MacOS
3376784,-5.0,71798.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,337.0,507.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,
3376788,-5.0,218992.0,,,19.0,-21.0,,,,,100.0,NotFound,19.0,-300.0,New,NotFound,166.0,13.0,321.0,222.0,,,,,,,,New,NotFound,iOS 11.2.6,mobile safari generic,32.0,1334x750,match_status:1,T,F,T,F,mobile,iOS Device
3376791,-5.0,403369.0,,,0.0,-52.0,,,,,100.0,NotFound,19.0,,New,NotFound,225.0,15.0,417.0,595.0,,,,,,,,New,NotFound,,chrome 64.0 for android,,,,F,F,T,F,mobile,F3313 Build/37.0.A.2.248
3376795,-5.0,317516.0,,,0.0,0.0,,,,,100.0,NotFound,19.0,,New,NotFound,225.0,,153.0,325.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,F,desktop,Moto E (4) Build/NMA26.42-69
3376799,-10.0,256964.0,,,10.0,-37.0,,,,,100.0,NotFound,52.0,,New,NotFound,166.0,13.0,371.0,222.0,,,,,,,,New,NotFound,,chrome 65.0,,,,F,F,T,F,desktop,
3376802,-5.0,113734.0,0.0,0.0,6.0,-3.0,,,,,100.0,NotFound,19.0,-480.0,Found,Found,166.0,15.0,352.0,222.0,,,,,,,,Found,NotFound,iOS 11.2.6,mobile safari generic,32.0,2436x1125,match_status:2,T,F,T,F,mobile,iOS Device
3376803,-5.0,126685.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,,399.0,177.0,,,,,,,,New,NotFound,Windows 10,edge 16.0,24.0,1680x1050,match_status:0,T,F,T,T,desktop,Windows
3376807,-5.0,248976.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,315.0,,,,,,,,New,NotFound,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3376809,-5.0,240283.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3376819,-5.0,181859.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,
3376823,-5.0,87801.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3376825,-5.0,77417.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3376831,-10.0,399420.0,,,0.0,-25.0,,,,,100.0,NotFound,19.0,-360.0,New,NotFound,191.0,15.0,410.0,424.0,,,,,,,,New,NotFound,,safari generic,,,,F,T,T,F,desktop,
3376834,-5.0,231306.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,271.0,507.0,,,,,,,,New,NotFound,,chrome 65.0,,,,F,F,T,F,desktop,
3376835,-15.0,,,,,,,,,,,NotFound,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376841,-5.0,106882.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,,215.0,222.0,,,,,,,,New,NotFound,Windows 10,firefox 59.0,24.0,3200x1800,match_status:2,T,F,T,T,desktop,Windows
3376842,-5.0,208953.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,153.0,305.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3376846,-35.0,80249.0,,,0.0,0.0,,,0.0,0.0,95.16000366210938,NotFound,19.0,,New,NotFound,225.0,,574.0,563.0,,,,,,,,Found,Found,,safari generic,,,,F,F,T,F,desktop,
3376850,-5.0,340785.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,19.0,,Found,Found,225.0,,153.0,541.0,,,,,,,,Found,Found,,chrome 65.0 for android,,,,F,F,T,F,mobile,SM-G930F Build/NRD90M
3376852,-5.0,94070.0,,,0.0,0.0,,,0.0,0.0,96.47000122070312,NotFound,19.0,-300.0,New,NotFound,166.0,,633.0,597.0,,,,,,,,Found,Found,Mac OS X 10_13_3,safari generic,24.0,2880x1800,match_status:2,T,F,T,F,desktop,MacOS
3376853,-5.0,292018.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,176.0,595.0,,,,,,,,New,NotFound,,chrome 65.0,,,,F,F,T,F,desktop,
3376858,-5.0,167076.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,153.0,563.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3376863,-5.0,299576.0,,,0.0,-6.0,,,,,100.0,NotFound,19.0,,New,NotFound,225.0,15.0,417.0,588.0,,,,,,,,New,NotFound,,chrome 65.0 for android,,,,F,F,T,F,mobile,SM-G935V Build/NRD90M
3376866,-5.0,19266.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,19.0,-480.0,Found,Found,166.0,,312.0,222.0,,,,,,,,Found,Found,Mac,chrome 65.0,24.0,2560x1600,match_status:2,T,F,T,F,desktop,MacOS
3376879,0.0,133600.0,,,0.0,0.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,,312.0,333.0,,,,,,,,New,NotFound,Linux,chrome 64.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,
3376883,-5.0,282209.0,0.0,0.0,0.0,-11.0,,,0.0,0.0,100.0,NotFound,19.0,-300.0,Found,Found,166.0,15.0,352.0,600.0,,,,,,,,Found,Found,iOS 11.1.2,mobile safari generic,32.0,2048x1536,match_status:2,T,F,T,F,mobile,iOS Device
3376889,-5.0,283995.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,166.0,,621.0,222.0,,,,,,,,New,NotFound,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3376890,-5.0,412323.0,,,-6.0,-67.0,,,,,100.0,NotFound,19.0,,New,NotFound,225.0,13.0,266.0,595.0,,,,,,,,New,NotFound,,chrome 65.0 for android,,,,F,F,T,F,mobile,HUAWEI TAG-L13 Build/HUAWEITAG-L13
3376896,-5.0,508636.0,0.0,0.0,4.0,-25.0,,,0.0,0.0,100.0,NotFound,19.0,,Found,Found,225.0,15.0,417.0,612.0,,,,,,,,Found,Found,,chrome 65.0 for android,,,,F,F,T,F,mobile,SM-J700M Build/MMB29K
3376899,-5.0,73226.0,0.0,0.0,-2.0,-8.0,,,0.0,0.0,100.0,NotFound,19.0,,Found,Found,225.0,,176.0,595.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,
3376903,-5.0,211230.0,,,4.0,0.0,,,,,100.0,NotFound,19.0,,New,NotFound,225.0,,254.0,595.0,,,,,,,,New,NotFound,,samsung,,,,F,F,T,F,mobile,en-gb
3376904,-5.0,1355.0,,,,,,,,,100.0,Found,52.0,-300.0,New,NotFound,166.0,,548.0,161.0,,,,,,,,New,NotFound,Windows 10,edge 16.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3376909,-5.0,297498.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,100.0,,225.0,314.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3376911,-5.0,85983.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,390.0,549.0,,,,,,,,Found,Found,Windows 10,chrome 64.0,24.0,1440x900,match_status:2,T,F,T,F,desktop,Windows
3376926,-5.0,185393.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,19.0,,Found,Found,225.0,,266.0,595.0,,,,,,,,Found,Found,,chrome 65.0 for android,,,,F,F,T,F,mobile,Moto Z2 Play Build/NPSS26.118-19-14
3376928,-5.0,74228.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,100.0,,225.0,314.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3376932,-5.0,271802.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,19.0,,Found,Found,225.0,,266.0,595.0,,,,,,,,Found,Found,,chrome 65.0 for android,,,,F,F,T,F,mobile,Moto Z2 Play Build/NPSS26.118-19-14
3376937,-5.0,352548.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,19.0,,Found,Found,225.0,,266.0,595.0,,,,,,,,Found,Found,,chrome 65.0 for android,,,,F,F,T,F,mobile,Moto Z2 Play Build/NPSS26.118-19-14
3376939,-45.0,53276.0,2.0,0.0,2.0,0.0,,,2.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3376941,-5.0,274839.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3376942,-50.0,33658.0,2.0,0.0,2.0,0.0,,,2.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3376944,-50.0,43100.0,2.0,0.0,1.0,-6.0,,,2.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,15.0,484.0,507.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3376945,-5.0,121953.0,,,,,,,,,100.0,NotFound,19.0,,New,NotFound,225.0,,427.0,325.0,,,,,,,,New,NotFound,,safari generic,,,,F,F,T,F,desktop,
3376948,-5.0,163928.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,19.0,-300.0,Found,Found,166.0,,100.0,535.0,,,,,,,,Found,Found,Mac OS X 10_11_6,chrome 64.0,24.0,1280x800,match_status:2,T,F,T,F,desktop,MacOS
3376950,-5.0,32519.0,,,0.0,-1.0,,,,,100.0,NotFound,19.0,-300.0,New,NotFound,166.0,,542.0,368.0,,,,,,,,New,NotFound,iOS 11.2.6,mobile safari generic,32.0,2208x1242,match_status:1,T,F,F,T,mobile,iOS Device
3376951,-50.0,98899.0,2.0,0.0,2.0,0.0,,,2.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3376957,-5.0,144369.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,595.0,,,,,,,,New,NotFound,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3376959,-30.0,55644.0,,,0.0,0.0,,,,,100.0,NotFound,19.0,-480.0,New,NotFound,225.0,,275.0,588.0,,,,,,,,New,NotFound,,chrome 49.0,,,,F,T,T,F,desktop,
3376963,-5.0,376358.0,,,-8.0,-22.0,,,,,100.0,NotFound,19.0,,New,NotFound,225.0,15.0,384.0,561.0,,,,,,,,New,NotFound,,chrome 56.0 for android,,,,F,F,T,F,mobile,LG-X230 Build/MRA58K
3376966,-5.0,172130.0,,,0.0,0.0,,,,,100.0,NotFound,19.0,,New,NotFound,225.0,,266.0,595.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,F,desktop,Moto G (5) Plus Build/NPN25.137-92
3376976,-20.0,82817.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,225.0,,153.0,325.0,,,,,,,,New,NotFound,,ie 11.0 for desktop,,,,F,T,T,F,desktop,Windows
3376981,-20.0,120761.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,T,T,F,desktop,Windows
3376984,-5.0,339878.0,0.0,0.0,-4.0,-24.0,,,0.0,0.0,100.0,NotFound,19.0,,Found,Found,225.0,15.0,567.0,588.0,,,,,,,,Found,Found,,chrome 65.0 for android,,,,F,F,T,F,mobile,HTC Desire 530 Build/MMB29M
3376987,-20.0,312198.0,,,0.0,0.0,,,,,100.0,NotFound,19.0,,New,NotFound,225.0,,290.0,305.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,F,desktop,
3376990,-5.0,126144.0,,,,,,,,,100.0,NotFound,19.0,-480.0,New,NotFound,166.0,,312.0,222.0,,,,,,,,New,NotFound,Mac OS X 10_13_3,chrome 64.0,24.0,2880x1800,match_status:2,T,F,T,F,desktop,MacOS
